,city,driver_count,type,date,fare,ride_id
1481,Lake Sarashire,8,Urban,4/26/16 18:05,9.02,7.6903E+12
1482,Lake Sarashire,8,Urban,7/9/16 5:23,21.92,1.0086E+12
1483,Lake Sarashire,8,Urban,10/28/16 1:03,38.64,64134810300
1484,Lake Sarashire,8,Urban,8/1/16 9:48,25.32,1.73379E+12
1485,Lake Sarashire,8,Urban,7/12/16 12:19,7.9,7.6393E+12
1486,Lake Sarashire,8,Urban,2/2/16 14:47,33.81,7.10707E+12
1487,Lake Sarashire,8,Urban,10/3/16 23:48,17.52,9.37829E+12
1488,Lake Sarashire,8,Urban,8/13/16 1:15,19.48,2.79317E+12
1489,Lake Sarashire,8,Urban,5/5/16 12:57,32.48,3.33748E+11
1490,Lake Sarashire,8,Urban,5/8/16 22:12,36.32,9.44525E+11
1491,Lake Sarashire,8,Urban,3/22/16 2:36,35.62,6.10541E+12
1492,Lake Sarashire,8,Urban,6/16/16 5:24,11.26,5.12112E+12
1493,Lake Sarashire,8,Urban,6/30/16 10:48,35.35,5.10487E+12
1494,Lake Sarashire,8,Urban,3/20/16 6:40,15.2,9.86592E+12
1495,Lake Sarashire,8,Urban,4/17/16 4:08,39.55,4.78041E+12
1496,Lake Sarashire,8,Urban,6/6/16 4:51,33.25,6.29924E+12
1497,Lake Sarashire,8,Urban,5/10/16 4:34,43.85,8.2438E+12
1498,Lake Sarashire,8,Urban,5/3/16 17:43,32.53,1.72523E+12
870,Lake Stevenbury,63,Urban,1/11/16 19:57,41.05,5.28052E+12
871,Lake Stevenbury,63,Urban,5/1/16 21:55,15.75,7.02568E+12
872,Lake Stevenbury,63,Urban,1/5/16 10:15,8.47,1.24507E+12
873,Lake Stevenbury,63,Urban,3/5/16 14:09,27.68,7.15826E+11
874,Lake Stevenbury,63,Urban,3/11/16 0:39,17.65,5.2151E+12
875,Lake Stevenbury,63,Urban,8/24/16 13:41,20.71,5.03597E+12
876,Lake Stevenbury,63,Urban,1/28/16 2:04,27.07,7.44434E+11
877,Lake Stevenbury,63,Urban,1/9/16 17:18,37.12,3.34986E+12
878,Lake Stevenbury,63,Urban,3/24/16 11:58,6.36,1.62821E+12
879,Lake Stevenbury,63,Urban,3/1/16 12:52,25.31,1.38253E+12
880,Lake Stevenbury,63,Urban,3/4/16 12:45,29.95,6.32835E+12
881,Lake Stevenbury,63,Urban,8/1/16 18:36,19.02,4.67333E+12
882,Lake Stevenbury,63,Urban,1/7/16 13:52,34.78,6.28088E+12
883,Lake Stevenbury,63,Urban,6/3/16 16:35,15.58,7.52592E+12
884,Lake Stevenbury,63,Urban,8/30/16 19:55,27.35,7.53659E+12
885,Lake Stevenbury,63,Urban,8/21/16 14:09,12.49,6.48209E+12
886,Lake Stevenbury,63,Urban,3/16/16 18:42,34.09,1.20752E+12
887,Lake Stevenbury,63,Urban,9/9/16 19:17,43.07,3.02046E+12
888,Lake Stevenbury,63,Urban,7/12/16 16:11,15.23,1.56021E+12
889,Lake Stevenbury,63,Urban,4/19/16 8:14,44.76,9.50741E+12
890,Lake Stevenbury,63,Urban,10/3/16 0:41,14.32,7.74101E+12
679,Lisatown,47,Urban,7/5/16 18:09,5.82,6.37036E+12
680,Lisatown,47,Urban,10/14/16 9:22,33.4,9.89479E+12
681,Lisatown,47,Urban,11/29/16 5:03,25.37,8.78627E+12
682,Lisatown,47,Urban,7/10/16 3:14,40.36,1.79716E+12
683,Lisatown,47,Urban,11/13/16 9:11,16.36,5.29611E+12
684,Lisatown,47,Urban,1/7/16 9:55,18.64,5.46181E+12
685,Lisatown,47,Urban,5/19/16 12:41,20.22,4.06667E+12
686,Lisatown,47,Urban,4/16/16 11:51,44.98,4.10482E+11
687,Lisatown,47,Urban,4/20/16 10:10,11.93,8.94826E+12
688,Lisatown,47,Urban,11/16/16 3:43,10.47,6.84081E+12
689,Lisatown,47,Urban,6/29/16 9:06,12.37,3.11337E+12
690,Lisatown,47,Urban,11/23/16 13:20,18.71,8.90225E+12
691,Lisatown,47,Urban,9/11/16 15:56,42.66,6.04776E+12
692,Lisatown,47,Urban,1/1/16 8:51,41.61,5.61313E+12
693,Lisatown,47,Urban,11/19/16 4:50,15.48,6.95134E+12
694,Lisatown,47,Urban,8/28/16 21:01,26.42,4.77652E+12
695,Lisatown,47,Urban,5/18/16 3:24,43,5.74981E+12
696,Lisatown,47,Urban,11/9/16 19:01,7.58,7.01268E+12
697,Lisatown,47,Urban,7/8/16 20:53,7.63,1.35635E+12
698,Lisatown,47,Urban,5/24/16 9:23,23.83,4.38019E+11
699,Lisatown,47,Urban,1/10/16 4:34,17.05,3.62231E+12
700,Lisatown,47,Urban,4/13/16 10:09,12.2,6.01716E+12
701,Lisatown,47,Urban,8/7/16 23:07,15.09,6.0984E+12
219,Lisaville,66,Urban,1/6/16 3:50,19.6,2.39488E+11
220,Lisaville,66,Urban,2/5/16 2:25,37.01,4.01074E+12
221,Lisaville,66,Urban,3/12/16 13:26,10.61,6.54435E+12
222,Lisaville,66,Urban,3/14/16 19:58,36.95,6.36912E+12
223,Lisaville,66,Urban,7/1/16 3:28,29.41,6.42855E+12
224,Lisaville,66,Urban,3/15/16 2:55,18.78,7.90797E+12
225,Lisaville,66,Urban,6/26/16 14:09,15.81,9.43468E+12
226,Lisaville,66,Urban,8/31/16 20:52,6.29,7.54968E+12
227,Lisaville,66,Urban,1/13/16 1:46,5.74,4.96879E+12
228,Lisaville,66,Urban,1/3/16 6:26,44.07,7.74743E+12
229,Lisaville,66,Urban,7/26/16 0:46,35.74,2.32086E+12
230,Lisaville,66,Urban,2/9/16 11:33,15.65,5.34014E+12
231,Lisaville,66,Urban,1/23/16 11:09,9.35,7.85135E+12
232,Lisaville,66,Urban,9/16/16 18:53,23.31,2.35752E+12
233,Lisaville,66,Urban,10/21/16 15:14,38.8,3.37915E+12
234,Lisaville,66,Urban,8/21/16 9:35,28.99,2.55899E+12
235,Lisaville,66,Urban,7/4/16 18:29,10.68,1.64928E+12
236,Lisaville,66,Urban,9/30/16 22:29,31.06,18075235678
237,Lisaville,66,Urban,6/4/16 23:12,44.13,7.97973E+12
238,Lisaville,66,Urban,10/30/16 8:23,23.88,9.00189E+12
239,Lisaville,66,Urban,1/4/16 1:40,42.14,2.66836E+12
240,Lisaville,66,Urban,6/21/16 3:07,29.94,4.00014E+11
241,Lisaville,66,Urban,2/10/16 20:42,44.12,9.84587E+11
242,Lisaville,66,Urban,5/1/16 17:04,44.29,6.53337E+12
243,Lisaville,66,Urban,7/16/16 10:17,43,9.85335E+11
244,Lisaville,66,Urban,2/9/16 23:03,30.89,7.03692E+12
245,Lisaville,66,Urban,12/5/16 1:52,44.61,2.44181E+12
246,Lisaville,66,Urban,1/2/16 9:04,31.16,2.38666E+12
2350,Manuelchester,7,Rural,3/21/16 22:15,49.62,6.04543E+12
2256,Martinmouth,5,Suburban,10/1/16 16:59,15.78,7.25395E+12
2257,Martinmouth,5,Suburban,9/13/16 5:50,39.92,1.55794E+11
2258,Martinmouth,5,Suburban,11/7/16 0:57,24.76,2.09075E+12
2259,Martinmouth,5,Suburban,5/17/16 22:41,24.07,4.71301E+12
2260,Martinmouth,5,Suburban,5/25/16 14:23,41.13,8.3872E+12
2261,Martinmouth,5,Suburban,9/23/16 13:03,46.01,7.37081E+12
2262,Martinmouth,5,Suburban,10/26/16 2:21,29.03,5.68812E+11
2263,Martinmouth,5,Suburban,5/28/16 7:21,15.49,2.83809E+12
2264,Martinmouth,5,Suburban,1/23/16 18:52,38.3,8.53354E+12
962,Maryside,20,Urban,7/20/16 1:03,14.07,9.87386E+11
963,Maryside,20,Urban,1/22/16 17:16,17,3.25292E+12
964,Maryside,20,Urban,9/13/16 14:45,37.61,1.47788E+12
965,Maryside,20,Urban,1/14/16 17:40,21.34,6.99059E+12
966,Maryside,20,Urban,7/12/16 9:31,34.72,9.08354E+12
967,Maryside,20,Urban,10/8/16 5:03,35.67,9.88923E+12
968,Maryside,20,Urban,10/16/16 23:48,44.22,2.88889E+12
969,Maryside,20,Urban,8/5/16 23:36,8.01,6.87089E+12
970,Maryside,20,Urban,9/22/16 0:38,15.92,5.94041E+12
971,Maryside,20,Urban,8/14/16 0:46,41.92,5.60017E+12
972,Maryside,20,Urban,1/3/16 11:36,5.22,3.10733E+12
973,Maryside,20,Urban,10/2/16 16:45,40.34,3.29838E+11
974,Maryside,20,Urban,9/9/16 6:19,12.44,4.48899E+12
975,Maryside,20,Urban,3/19/16 18:58,17.06,6.39212E+12
976,Maryside,20,Urban,3/16/16 22:22,33.19,4.82197E+12
977,Maryside,20,Urban,8/13/16 19:11,31.47,3.75923E+12
978,Maryside,20,Urban,3/16/16 8:29,35.47,5.35289E+12
979,Maryside,20,Urban,4/21/16 3:14,29.25,6.69856E+12
980,Maryside,20,Urban,4/27/16 9:54,40.67,5.58132E+12
981,Maryside,20,Urban,9/3/16 9:45,36.94,8.26298E+12
982,Maryside,20,Urban,10/1/16 5:58,11.2,7.63698E+11
2324,Matthewside,4,Rural,2/23/16 17:46,59.65,2.41191E+11
2325,Matthewside,4,Rural,2/23/16 0:43,40.84,8.66525E+12
2326,Matthewside,4,Rural,5/18/16 2:00,48.67,2.04916E+12
2327,Matthewside,4,Rural,8/8/16 14:02,24.97,2.87249E+12
247,Mooreview,34,Urban,5/31/16 13:20,24.82,9.88145E+12
248,Mooreview,34,Urban,8/28/16 8:58,16.54,4.55952E+12
249,Mooreview,34,Urban,11/29/16 5:43,32.91,2.68625E+12
250,Mooreview,34,Urban,8/29/16 3:50,16.43,2.39494E+12
251,Mooreview,34,Urban,5/6/16 2:19,38.1,9.85367E+12
252,Mooreview,34,Urban,6/19/16 7:05,39.02,4.55937E+12
253,Mooreview,34,Urban,8/5/16 13:20,38.45,5.75643E+12
254,Mooreview,34,Urban,11/16/16 17:08,14.13,8.08606E+12
255,Mooreview,34,Urban,8/21/16 6:14,31.1,6.94667E+12
256,Mooreview,34,Urban,8/12/16 3:05,44.84,2.37386E+11
257,Mooreview,34,Urban,3/26/16 8:26,14.01,2.16712E+11
258,Mooreview,34,Urban,10/8/16 14:34,30.29,9.875E+12
259,Mooreview,34,Urban,1/22/16 5:18,36.06,8.15264E+12
260,Mooreview,34,Urban,11/2/16 19:56,26.56,9.2318E+12
261,Mooreview,34,Urban,6/20/16 0:25,42.02,9.99043E+12
262,Mooreview,34,Urban,10/6/16 11:54,24.94,7.42854E+12
263,Mooreview,34,Urban,4/5/16 5:22,40.99,8.60294E+12
264,Mooreview,34,Urban,7/30/16 17:39,37.14,8.24457E+12
265,Mooreview,34,Urban,7/26/16 23:48,29.37,2.59426E+12
266,Mooreview,34,Urban,5/11/16 0:21,22.7,3.25732E+12
267,Mooreview,34,Urban,7/11/16 18:46,19.51,2.83564E+12
702,New Aaron,60,Urban,8/12/16 17:14,34.63,6.24904E+12
703,New Aaron,60,Urban,10/30/16 22:19,8.44,1.13074E+12
704,New Aaron,60,Urban,10/4/16 21:47,42.87,3.21271E+12
705,New Aaron,60,Urban,10/18/16 23:07,27.41,4.27335E+12
706,New Aaron,60,Urban,8/12/16 22:11,12.53,7.86227E+12
707,New Aaron,60,Urban,10/11/16 2:49,13.03,6.75155E+12
708,New Aaron,60,Urban,1/2/16 17:29,16.77,8.10915E+12
709,New Aaron,60,Urban,3/23/16 1:00,33.34,4.21068E+12
710,New Aaron,60,Urban,7/1/16 2:22,4.9,4.04925E+12
711,New Aaron,60,Urban,3/8/16 3:33,21.76,8.60822E+11
712,New Aaron,60,Urban,4/11/16 5:27,18.78,51186564251
713,New Aaron,60,Urban,7/11/16 23:32,35.42,8.74113E+12
714,New Aaron,60,Urban,6/4/16 2:23,20.53,2.32162E+12
715,New Aaron,60,Urban,6/1/16 22:33,44.99,3.74268E+12
716,New Aaron,60,Urban,3/23/16 18:54,10.61,5.07916E+12
717,New Aaron,60,Urban,2/7/16 3:24,19.09,8.83345E+12
718,New Aaron,60,Urban,7/16/16 19:43,28.88,4.87223E+12
719,New Aaron,60,Urban,8/31/16 13:53,43.38,9.94783E+11
720,New Aaron,60,Urban,5/26/16 6:44,39.93,5.06548E+11
721,New Aaron,60,Urban,5/11/16 23:11,41.39,6.35767E+12
722,New Aaron,60,Urban,6/27/16 11:28,37.02,5.35599E+12
723,New Aaron,60,Urban,9/30/16 9:45,35.26,4.76993E+12
561,New Andreamouth,42,Urban,4/11/16 7:20,7.72,9.99293E+12
562,New Andreamouth,42,Urban,11/18/16 15:01,17.64,8.66984E+12
563,New Andreamouth,42,Urban,8/22/16 6:59,43.14,5.02735E+12
564,New Andreamouth,42,Urban,8/23/16 23:45,23.05,4.34006E+12
565,New Andreamouth,42,Urban,1/2/16 2:30,18.51,4.48412E+12
566,New Andreamouth,42,Urban,11/28/16 1:14,33.11,2.31867E+11
567,New Andreamouth,42,Urban,1/10/16 16:33,41.15,8.7271E+12
568,New Andreamouth,42,Urban,11/5/16 2:09,41.26,6.72839E+12
569,New Andreamouth,42,Urban,4/22/16 22:08,22.91,6.08476E+12
570,New Andreamouth,42,Urban,9/13/16 22:56,11.52,1.52685E+12
571,New Andreamouth,42,Urban,6/18/16 20:26,25.75,7.11975E+12
572,New Andreamouth,42,Urban,2/21/16 9:17,14.71,8.9842E+12
573,New Andreamouth,42,Urban,4/4/16 5:44,6.85,5.86244E+12
574,New Andreamouth,42,Urban,8/13/16 19:53,34,3.05034E+12
575,New Andreamouth,42,Urban,7/11/16 18:21,30.28,6.82856E+11
576,New Andreamouth,42,Urban,4/30/16 12:02,35.68,6.00248E+12
577,New Andreamouth,42,Urban,11/9/16 2:57,21.42,3.15728E+12
578,New Andreamouth,42,Urban,5/24/16 1:44,17.03,3.4762E+12
579,New Andreamouth,42,Urban,3/8/16 11:59,5.09,9.65702E+12
580,New Andreamouth,42,Urban,11/9/16 19:19,37.22,3.98656E+12
581,New Andreamouth,42,Urban,3/12/16 15:09,18.33,1.65367E+12
582,New Andreamouth,42,Urban,10/15/16 7:28,30.43,9.15075E+12
583,New Andreamouth,42,Urban,10/28/16 22:00,39.74,4.69582E+12
584,New Andreamouth,42,Urban,1/18/16 7:04,26.08,6.9817E+12
585,New Andreamouth,42,Urban,1/15/16 8:09,12.29,9.01684E+12
586,New Andreamouth,42,Urban,10/16/16 12:36,38.23,9.55469E+12
587,New Andreamouth,42,Urban,10/26/16 13:34,34.01,2.63868E+12
588,New Andreamouth,42,Urban,2/22/16 18:51,11.92,5.78749E+12
1724,New Brandonborough,9,Suburban,5/21/16 12:30,27.03,5.9501E+12
1725,New Brandonborough,9,Suburban,4/26/16 19:15,27.95,7.2736E+12
1726,New Brandonborough,9,Suburban,8/21/16 17:10,47.12,3.54053E+11
1727,New Brandonborough,9,Suburban,4/18/16 15:33,36.79,4.70596E+12
1728,New Brandonborough,9,Suburban,3/6/16 19:39,45.81,7.87519E+12
1729,New Brandonborough,9,Suburban,9/3/16 15:42,29.58,5.25162E+12
1730,New Brandonborough,9,Suburban,9/24/16 5:27,46.86,7.31731E+12
1731,New Brandonborough,9,Suburban,9/8/16 6:20,37.15,7.65868E+12
1732,New Brandonborough,9,Suburban,8/1/16 10:57,16.47,1.76485E+12
1733,New Brandonborough,9,Suburban,10/1/16 20:47,33.72,1.33677E+11
1734,New Brandonborough,9,Suburban,9/8/16 7:31,15.51,5.50123E+12
1735,New Brandonborough,9,Suburban,3/1/16 9:19,23.21,1.34952E+12
1736,New Brandonborough,9,Suburban,1/8/16 3:46,19.27,3.17E+12
1737,New Brandonborough,9,Suburban,2/23/16 23:14,40.17,6.80829E+12
891,New Christine,22,Urban,9/13/16 15:06,24.89,7.91841E+12
892,New Christine,22,Urban,1/26/16 13:18,23.52,1.41548E+12
893,New Christine,22,Urban,2/22/16 12:18,25.21,9.93206E+12
894,New Christine,22,Urban,5/29/16 15:42,14.9,3.59355E+12
895,New Christine,22,Urban,6/30/16 4:33,17.33,7.25597E+11
896,New Christine,22,Urban,3/1/16 6:47,35.53,8.10509E+11
897,New Christine,22,Urban,5/11/16 4:37,44.62,1.32836E+12
898,New Christine,22,Urban,4/26/16 4:02,20.22,1.66683E+12
899,New Christine,22,Urban,7/10/16 23:25,32.66,5.93033E+12
900,New Christine,22,Urban,6/11/16 5:38,17.3,1.66825E+12
901,New Christine,22,Urban,8/7/16 0:57,20.9,7.6816E+12
902,New Christine,22,Urban,7/23/16 19:47,23.21,4.12134E+12
903,New Christine,22,Urban,1/15/16 7:10,31.88,5.1428E+12
904,New Christine,22,Urban,10/26/16 19:33,19.39,6.50242E+12
905,New Christine,22,Urban,2/26/16 13:36,26.36,4.10801E+12
906,New Christine,22,Urban,10/19/16 21:37,9.45,4.52124E+12
907,New Christine,22,Urban,9/13/16 18:22,13.71,8.77164E+11
908,New Christine,22,Urban,9/23/16 11:29,22.01,7.55672E+12
909,New Christine,22,Urban,2/26/16 18:57,11.55,7.84731E+12
910,New Christine,22,Urban,9/30/16 5:09,36.04,6.89143E+12
911,New Christine,22,Urban,3/1/16 12:45,38.17,1.33689E+12
912,New Christine,22,Urban,7/16/16 4:10,22.62,2.70932E+12
1889,New Cindyborough,20,Suburban,9/25/16 16:34,35.8,3.88017E+12
1890,New Cindyborough,20,Suburban,8/18/16 13:22,25.48,7.84774E+12
1891,New Cindyborough,20,Suburban,4/16/16 8:49,31.24,7.26573E+11
1892,New Cindyborough,20,Suburban,5/29/16 2:25,48.76,8.94939E+12
1893,New Cindyborough,20,Suburban,3/20/16 19:51,13.52,9.38013E+12
1894,New Cindyborough,20,Suburban,4/21/16 3:10,41.04,3.00388E+12
1895,New Cindyborough,20,Suburban,7/5/16 14:06,41.4,8.24724E+12
1896,New Cindyborough,20,Suburban,5/9/16 17:03,33.1,5.00183E+12
1897,New Cindyborough,20,Suburban,3/24/16 2:06,42.86,3.59598E+12
1898,New Cindyborough,20,Suburban,10/8/16 13:31,28.48,3.43262E+12
1899,New Cindyborough,20,Suburban,10/19/16 22:48,19.45,9.69691E+12
1900,New Cindyborough,20,Suburban,4/21/16 13:16,17.43,1.03626E+12
1901,New Cindyborough,20,Suburban,5/12/16 21:57,24.89,3.64827E+12
589,New David,31,Urban,1/12/16 20:48,38.68,5.22909E+12
590,New David,31,Urban,7/8/16 23:48,31.51,4.50483E+12
591,New David,31,Urban,9/11/16 5:05,10.05,1.69099E+12
592,New David,31,Urban,3/29/16 9:41,24.47,8.59413E+12
593,New David,31,Urban,10/20/16 18:30,5.48,5.20179E+12
594,New David,31,Urban,9/11/16 15:12,22.16,2.62595E+12
595,New David,31,Urban,10/15/16 12:01,25.55,5.57293E+12
596,New David,31,Urban,2/28/16 1:45,31.83,9.63641E+12
597,New David,31,Urban,11/28/16 0:01,25.8,6.9323E+12
598,New David,31,Urban,8/20/16 16:26,42.89,3.26865E+12
599,New David,31,Urban,8/9/16 11:20,44.44,6.23688E+12
600,New David,31,Urban,10/28/16 10:22,21.83,2.06577E+12
601,New David,31,Urban,2/3/16 11:26,42.66,8.84019E+12
602,New David,31,Urban,10/21/16 9:53,6.27,6.6669E+12
603,New David,31,Urban,5/29/16 17:14,18.57,8.60565E+12
604,New David,31,Urban,1/30/16 2:35,43.31,4.90896E+12
605,New David,31,Urban,3/5/16 14:14,19.92,7.53012E+12
606,New David,31,Urban,7/14/16 23:15,6.03,4.35672E+11
607,New David,31,Urban,11/24/16 4:19,24.33,8.98332E+12
608,New David,31,Urban,4/20/16 9:22,44.7,1.61994E+12
609,New David,31,Urban,11/1/16 12:39,44.2,4.38797E+12
610,New David,31,Urban,5/3/16 16:38,32.12,1.41206E+11
611,New David,31,Urban,11/3/16 14:58,38.62,2.08284E+12
612,New David,31,Urban,5/21/16 0:01,17.06,9.67897E+12
613,New David,31,Urban,3/11/16 17:19,37.52,4.21485E+12
614,New David,31,Urban,1/23/16 9:17,27.55,4.03004E+11
615,New David,31,Urban,2/17/16 21:34,6.49,1.28497E+11
616,New David,31,Urban,5/25/16 7:40,24.32,7.7413E+12
782,New Jeffrey,58,Urban,2/22/16 18:36,36.01,9.75789E+12
783,New Jeffrey,58,Urban,3/20/16 0:51,38.49,1.5772E+12
784,New Jeffrey,58,Urban,5/17/16 8:07,21.4,6.44161E+11
785,New Jeffrey,58,Urban,7/1/16 22:39,34.02,3.64393E+12
786,New Jeffrey,58,Urban,9/28/16 6:19,18.42,2.25756E+12
787,New Jeffrey,58,Urban,6/6/16 14:29,34.35,7.22026E+11
788,New Jeffrey,58,Urban,9/18/16 19:55,7.43,4.28802E+12
789,New Jeffrey,58,Urban,6/24/16 16:08,23.68,7.97091E+12
790,New Jeffrey,58,Urban,2/8/16 7:15,22.33,7.57978E+12
791,New Jeffrey,58,Urban,4/4/16 20:56,32.9,1.58241E+12
792,New Jeffrey,58,Urban,8/9/16 4:33,23.89,3.79614E+12
793,New Jeffrey,58,Urban,2/7/16 10:10,9.87,4.45744E+12
794,New Jeffrey,58,Urban,10/28/16 13:36,5.91,7.69089E+12
795,New Jeffrey,58,Urban,2/18/16 6:10,7.52,4.93299E+12
796,New Jeffrey,58,Urban,9/24/16 16:09,27.65,4.11181E+12
797,New Jeffrey,58,Urban,10/10/16 19:40,25.22,1.80736E+12
798,New Jeffrey,58,Urban,1/8/16 5:09,28.38,6.59503E+12
799,New Jeffrey,58,Urban,8/27/16 9:10,23.71,6.35589E+11
800,New Jeffrey,58,Urban,8/25/16 16:19,27.4,4.75329E+12
801,New Jeffrey,58,Urban,4/14/16 1:43,31.47,9.17694E+11
802,New Jeffrey,58,Urban,1/25/16 8:30,34.01,6.55973E+12
803,New Jeffrey,58,Urban,11/6/16 23:32,18.1,8.77815E+12
804,New Jeffrey,58,Urban,11/7/16 7:30,43.51,2.7079E+12
805,New Jeffrey,58,Urban,4/17/16 1:14,6.14,8.59496E+12
806,New Jeffrey,58,Urban,9/22/16 23:52,21.44,8.76373E+12
2265,New Jessicamouth,22,Suburban,1/9/16 9:30,18.95,2.89593E+12
2266,New Jessicamouth,22,Suburban,11/3/16 10:35,38.79,7.40553E+11
2267,New Jessicamouth,22,Suburban,10/16/16 15:52,44.09,3.99214E+12
2268,New Jessicamouth,22,Suburban,9/15/16 12:09,26.41,8.45946E+12
2269,New Jessicamouth,22,Suburban,6/26/16 9:05,26.17,1.45593E+12
2270,New Jessicamouth,22,Suburban,10/1/16 17:03,19.72,2.11023E+12
2271,New Jessicamouth,22,Suburban,9/21/16 6:44,48.04,1.10307E+11
2272,New Jessicamouth,22,Suburban,5/27/16 18:12,34.64,3.42972E+12
2273,New Jessicamouth,22,Suburban,7/20/16 4:52,43.96,2.64813E+12
2274,New Jessicamouth,22,Suburban,6/11/16 20:41,23.83,2.17418E+12
2275,New Jessicamouth,22,Suburban,3/19/16 1:56,21.92,1.98299E+12
2276,New Jessicamouth,22,Suburban,5/18/16 16:18,39.17,8.20575E+11
2277,New Jessicamouth,22,Suburban,7/2/16 0:26,49.95,7.15376E+12
2278,New Jessicamouth,22,Suburban,1/12/16 14:36,30.04,2.29243E+12
2279,New Jessicamouth,22,Suburban,10/30/16 20:31,24.27,2.75533E+12
2280,New Jessicamouth,22,Suburban,7/19/16 14:20,30.24,6.87272E+12
2281,New Jessicamouth,22,Suburban,5/17/16 8:21,37.59,5.54531E+12
2300,New Johnbury,6,Rural,4/21/16 8:30,56.6,9.00288E+12
2301,New Johnbury,6,Rural,7/25/16 19:05,24.03,8.78142E+12
2302,New Johnbury,6,Rural,5/3/16 4:52,40.71,2.91845E+12
2303,New Johnbury,6,Rural,8/29/16 2:36,18.83,7.36822E+12
2120,New Lynn,20,Suburban,4/26/16 13:23,25.08,7.93944E+12
2121,New Lynn,20,Suburban,5/21/16 4:28,18.32,4.07938E+11
2122,New Lynn,20,Suburban,8/19/16 22:01,34.17,6.16383E+12
2123,New Lynn,20,Suburban,11/27/16 22:50,29.71,4.20531E+12
2124,New Lynn,20,Suburban,8/30/16 13:21,25.79,5.19187E+12
2125,New Lynn,20,Suburban,6/14/16 20:08,37.84,3.8199E+12
2126,New Lynn,20,Suburban,3/23/16 18:39,27.2,2.01907E+12
2127,New Lynn,20,Suburban,11/23/16 21:46,22.68,3.43134E+12
2128,New Lynn,20,Suburban,10/16/16 2:01,35.17,2.41939E+12
2129,New Lynn,20,Suburban,1/12/16 7:52,33.29,7.48033E+12
2130,New Lynn,20,Suburban,4/11/16 4:08,19.03,4.3187E+12
2131,New Lynn,20,Suburban,11/9/16 2:49,43.74,5.74864E+11
2132,New Lynn,20,Suburban,10/31/16 10:33,17.89,7.10618E+12
850,New Maryport,26,Urban,2/10/16 5:36,23.41,3.97475E+11
851,New Maryport,26,Urban,2/26/16 22:31,19.52,3.92576E+11
852,New Maryport,26,Urban,3/16/16 5:00,38.55,1.51894E+12
853,New Maryport,26,Urban,2/7/16 16:58,21.94,1.13418E+12
854,New Maryport,26,Urban,9/13/16 9:09,40.93,4.3889E+12
855,New Maryport,26,Urban,5/11/16 5:20,43.67,7.7272E+12
856,New Maryport,26,Urban,2/17/16 6:13,31.04,8.96242E+12
857,New Maryport,26,Urban,6/23/16 16:05,34.16,1.78391E+11
858,New Maryport,26,Urban,10/13/16 0:53,27.72,5.22484E+12
859,New Maryport,26,Urban,5/25/16 22:41,31.21,7.4562E+12
860,New Maryport,26,Urban,4/1/16 11:56,16.69,7.62593E+12
861,New Maryport,26,Urban,4/19/16 9:54,12.96,3.56802E+12
862,New Maryport,26,Urban,1/10/16 20:29,34.15,4.29541E+12
863,New Maryport,26,Urban,7/13/16 10:19,11.96,5.60377E+12
864,New Maryport,26,Urban,8/27/16 12:46,32.67,8.36543E+11
865,New Maryport,26,Urban,5/8/16 12:25,39.88,8.89315E+12
866,New Maryport,26,Urban,7/19/16 5:21,33.31,2.80585E+12
867,New Maryport,26,Urban,6/27/16 15:45,38.12,3.78539E+12
868,New Maryport,26,Urban,11/12/16 10:00,10.45,7.46516E+12
869,New Maryport,26,Urban,7/1/16 10:14,27.13,3.82199E+11
1646,New Michelleberg,9,Suburban,11/17/16 19:04,27.33,4.78662E+12
1647,New Michelleberg,9,Suburban,6/21/16 15:52,31.77,2.82157E+12
1648,New Michelleberg,9,Suburban,4/26/16 2:49,18.74,3.75501E+12
1649,New Michelleberg,9,Suburban,8/11/16 20:26,12.57,8.95507E+12
1650,New Michelleberg,9,Suburban,2/22/16 7:48,32.15,7.61375E+12
1651,New Michelleberg,9,Suburban,9/30/16 1:07,14.81,3.55434E+12
1652,New Michelleberg,9,Suburban,11/11/16 8:38,19.47,3.10535E+12
1653,New Michelleberg,9,Suburban,9/15/16 12:57,15.08,6.31746E+12
1654,New Michelleberg,9,Suburban,9/11/16 18:56,15.76,4.6138E+12
1655,New Michelleberg,9,Suburban,8/24/16 18:38,48.24,8.99724E+12
1656,New Michelleberg,9,Suburban,8/1/16 12:29,38.77,8.18868E+12
1966,New Samanthaside,16,Suburban,6/5/16 14:36,39.38,3.64787E+12
1967,New Samanthaside,16,Suburban,7/12/16 21:06,36.77,5.14783E+11
1968,New Samanthaside,16,Suburban,9/1/16 16:40,25.63,3.61897E+12
1969,New Samanthaside,16,Suburban,8/17/16 19:09,28.05,3.54587E+12
1970,New Samanthaside,16,Suburban,5/19/16 15:25,49.72,7.38079E+12
1971,New Samanthaside,16,Suburban,5/22/16 4:11,33.72,7.63922E+12
1972,New Samanthaside,16,Suburban,9/4/16 1:09,46.22,7.96928E+12
1973,New Samanthaside,16,Suburban,4/17/16 15:18,22.32,6.17328E+11
1974,New Samanthaside,16,Suburban,4/23/16 6:36,30.86,7.62485E+12
1975,New Samanthaside,16,Suburban,11/26/16 0:34,48.8,4.42827E+12
1976,New Samanthaside,16,Suburban,7/27/16 10:11,31.22,1.79846E+12
1977,New Samanthaside,16,Suburban,6/22/16 13:59,21.23,21811557354
